Customer ID,Customer Status,Date Order was placed,Delivery Date,Order ID,Product ID,Quantity Ordered,Total Retail Price for This Order,Cost Price Per Unit
58999,SILVER,2017-04-06,2017-04-09,123026581,240100400128,4,769.6,89.9
59477,Gold,2017-04-06,2017-04-06,123022566,240800100031,1,201.8,91.5
60605,GOLD,2017-04-06,2017-04-06,123023787,220101400204,3,57.3,8.75
61768,Gold,2017-04-06,2017-04-06,123021607,240100400059,1,170.8,128.3
63045,Silver,2017-04-06,2017-04-06,123024388,220200200015,1,105.1,47.75
63743,Gold,2017-04-06,2017-04-06,123022620,220101400046,1,42.2,18.35
65770,SILVER,2017-04-06,2017-04-10,123023802,240100400089,4,399.2,48.7
70084,GOLD,2017-04-06,2017-04-06,123023099,240500100044,3,213.6,28.5
71944,Silver,2017-04-06,2017-04-06,123025073,220100200022,1,23.9,9.55
75466,GOLD,2017-04-06,2017-04-06,123023245,220200100081,1,114.7,57.45
75711,Silver,2017-04-06,2017-04-06,123021686,220100100599,2,92.8,23.3
77385,Gold,2017-04-06,2017-04-06,123024696,230100200004,3,299.7,50.05
77961,Gold,2017-04-06,2017-04-06,123023880,220100700038,1,100.2,47.75
81271,Silver,2017-04-06,2017-04-06,123023904,240100300006,2,103,22.8
82925,Silver,2017-04-06,2017-04-09,123023420,240200100243,2,34,7.95
83723,Gold,2017-04-06,2017-04-08,123023441,240200100137,1,9,4.45
84224,Silver,2017-04-06,2017-04-12,123021750,240100100078,1,14.5,6.2
85735,Gold,2017-04-06,2017-04-06,123023928,240700400008,2,55.8,12.1
85868,Gold,2017-04-06,2017-04-06,123023931,230100400025,1,16.8,6.5
87049,SILVER,2017-04-06,2017-04-06,123024785,220200100198,1,101.6,50.9
87123,Silver,2017-04-06,2017-04-06,123023483,240100100367,1,65.3,29.8
87185,Silver,2017-04-06,2017-04-06,123023980,240100400100,2,309.2,116.6
87990,Silver,2017-04-06,2017-04-06,123023485,240100100632,1,24.4,17.5
89710,Silver,2017-04-06,2017-04-06,123024006,230100300018,1,67.1,27.6
90703,Silver,2017-04-06,2017-04-10,123021875,240200100109,2,267.8,68.45
91524,Silver,2017-04-06,2017-04-06,123021838,240100400046,1,328.3,165.95
93541,GOLD,2017-04-06,2017-04-08,123023559,240600100028,1,18.6,7.5
93843,SILVER,2017-04-06,2017-04-16,123023562,210200600114,2,162.2,34.55
305,Gold,2017-04-07,2017-04-07,123030813,240100400089,2,199.6,48.7
1020,Silver,2017-04-07,2017-04-07,123030820,230100500072,1,26.1,11.9
1656,SILVER,2017-04-07,2017-04-07,123028155,220200100060,1,55.4,29.35
5009,Silver,2017-04-07,2017-04-17,123029560,240100100053,1,22.8,11.45
5481,Silver,2017-04-07,2017-04-07,123027392,230100500056,1,8,3.5
5833,Silver,2017-04-07,2017-04-09,123029850,220200300102,4,546.4,62.25
6880,Silver,2017-04-07,2017-04-07,123029579,240200100183,1,95.7,47.95
6894,Silver,2017-04-07,2017-04-10,123027397,230100600008,1,131.2,64.25
7017,Silver,2017-04-07,2017-04-08,123029580,220101400413,2,38.6,9.6
8912,Gold,2017-04-07,2017-04-07,123026767,230100200049,1,107.2,48.9
9416,Gold,2017-04-07,2017-04-07,123029861,230100100043,1,82,32.9
10453,Gold,2017-04-07,2017-04-09,123028935,240100100423,3,73.8,8.55
10489,Silver,2017-04-07,2017-04-07,123031049,230100200043,1,56.7,27.25
11641,SILVER,2017-04-07,2017-04-11,123027444,230100600023,3,220.2,36.8
11690,Silver,2017-04-07,2017-04-11,123027450,230100500091,1,191,80.45
12112,Silver,2017-04-07,2017-04-07,123031094,220100100270,2,155.8,39.05
15828,Silver,2017-04-07,2017-04-10,123031151,220200100145,1,111.3,55.75
15953,Gold,2017-04-07,2017-04-10,123031158,240400200023,1,131.7,55
16067,Gold,2017-04-07,2017-04-10,123031162,220200300078,3,156.3,23.8
17093,GOLD,2017-04-07,2017-04-07,123027527,230100200066,1,12.9,5.45
17340,SILVER,2017-04-07,2017-04-07,123027530,220200200041,1,112.6,51.3
17629,Gold,2017-04-07,2017-04-07,123028237,240200100185,1,100.8,50.5
19841,Silver,2017-04-07,2017-04-07,123031218,220100800031,1,54.4,25.95
25461,Silver,2017-04-07,2017-04-07,123029923,220200300107,1,83,37
26513,Gold,2017-04-07,2017-04-07,123031353,240800100025,1,249,113.55
26668,Silver,2017-04-07,2017-04-10,123027626,220200200039,1,95.5,43.55
26866,Silver,2017-04-07,2017-04-10,123030467,220200200085,1,41.4,18
26967,Silver,2017-04-07,2017-04-07,123029663,220200300081,1,59.4,26.45
29873,SILVER,2017-04-07,2017-04-07,123027652,240800200010,1,115.8,46.25
29918,Silver,2017-04-07,2017-04-12,123031464,240100400067,2,263.6,62.7
31224,SILVER,2017-04-07,2017-04-09,123031515,240100400085,2,129,30.95
31466,Silver,2017-04-07,2017-04-11,123031539,240800200021,1,89.7,38.9
31834,Silver,2017-04-07,2017-04-13,123027674,230100500082,1,126.1,58.6
31993,GOLD,2017-04-07,2017-04-09,123030482,240700400018,2,46,10.2
33603,Gold,2017-04-07,2017-04-08,123027701,230100500082,3,378.3,58.6
33857,SILVER,2017-04-07,2017-04-11,123027708,230100700004,1,360,199
33896,Silver,2017-04-07,2017-04-07,123031579,220100100581,1,38.7,19.45
34866,Silver,2017-04-07,2017-04-07,123028302,210200300122,2,49.6,12.5
35194,Silver,2017-04-07,2017-04-11,123031585,240700400031,3,162,27.1
36573,Silver,2017-04-07,2017-04-07,123027740,230100600028,3,290.1,48.45
36634,Gold,2017-04-07,2017-04-07,123027754,240100400066,2,476.6,116.2
37854,Gold,2017-04-07,2017-04-07,123029724,240100100261,1,53,22.05
38590,Silver,2017-04-07,2017-04-07,123031688,230100600028,3,290.1,48.45
38879,Silver,2017-04-07,2017-04-11,123031709,240100400048,2,585.4,144.65
38886,Silver,2017-04-07,2017-04-10,123029729,220100100272,1,22.8,11.5
39762,Gold,2017-04-07,2017-04-09,123027284,240200200053,1,65.7,26.35
41433,Gold,2017-04-07,2017-04-07,123029111,240100100613,1,19.9,8.5
41771,GOLD,2017-04-07,2017-04-07,123027819,220200300161,1,22.6,9.65
42109,Gold,2017-04-07,2017-04-11,123026879,240100100169,1,40.5,18.35
42700,Silver,2017-04-07,2017-04-07,123031877,220200200071,1,95.4,41.45
42911,Gold,2017-04-07,2017-04-08,123030565,220200300015,1,115,52.4
47534,Gold,2017-04-07,2017-04-07,123029141,240700400031,2,108,27.1
48782,Gold,2017-04-07,2017-04-11,123032025,240100400062,2,226.4,54
48977,Gold,2017-04-07,2017-04-12,123032026,240100100029,1,109.6,47.35
50886,Silver,2017-04-07,2017-04-07,123029785,210201000197,1,41.7,18.55
52861,GOLD,2017-04-07,2017-04-07,123027867,230100700011,1,252,103.95
53104,Silver,2017-04-07,2017-04-10,123032123,240800100043,2,805.6,171.25
53696,SILVER,2017-04-07,2017-04-07,123030024,220101400051,3,333.3,50.65
54304,Silver,2017-04-07,2017-04-07,123028427,240600100080,3,84.9,8.55
55297,Silver,2017-04-07,2017-04-12,123028444,240600100196,2,115.6,25.5
57306,Gold,2017-04-07,2017-04-07,123032229,220101400051,1,111.1,50.65
61170,Gold,2017-04-07,2017-04-08,123030796,230100600016,3,231,38.6
61692,Silver,2017-04-07,2017-04-20,123032325,210201000130,2,59.2,13.2
62773,GOLD,2017-04-07,2017-04-07,123029827,220200300082,1,71,32.3
64333,Silver,2017-04-07,2017-04-07,123032385,220100100356,2,70.4,17.7
65000,GOLD,2017-04-07,2017-04-10,123032392,220200100046,1,115.8,58
70959,Silver,2017-04-07,2017-04-07,123029224,210200600101,2,41,8.55
73808,Gold,2017-04-07,2017-04-07,123029242,220200100156,1,112.7,56.45
75061,Silver,2017-04-07,2017-04-07,123030662,220200300157,3,220.2,36.65
75945,Silver,2017-04-07,2017-04-07,123030197,220200100222,1,109,60.05
77070,Silver,2017-04-07,2017-04-07,123027079,240100100736,1,69.1,29.8
79382,SILVER,2017-04-07,2017-04-07,123029328,220100100019,2,55.4,13.95
79889,Gold,2017-04-07,2017-04-07,123027133,240100100731,1,63.5,27.4
80854,Silver,2017-04-07,2017-04-09,123030806,230100500091,3,573,80.45
80859,Silver,2017-04-07,2017-04-11,123027140,210200300091,1,13.3,6.7
85664,Silver,2017-04-07,2017-04-07,123030282,220101400233,1,61.3,27.9
88575,Silver,2017-04-07,2017-04-10,123029449,210201000013,1,51.7,25.95
88692,Gold,2017-04-07,2017-04-07,123030741,210201100001,1,32,14
89030,GOLD,2017-04-07,2017-04-10,123027277,240200100035,2,24,4.45
90050,SILVER,2017-04-07,2017-04-07,123030355,220100100556,2,94,23.6
90328,Gold,2017-04-07,2017-04-10,123028149,240500100039,3,103.5,15.4
90824,Silver,2017-04-07,2017-04-07,123029457,220100100082,1,75.1,37.65
91029,Silver,2017-04-07,2017-04-10,123029462,210200100005,2,26,5.75
91866,GOLD,2017-04-07,2017-04-13,123028883,240500200025,1,27.8,11.65
91893,Gold,2017-04-07,2017-04-07,123030375,230100500096,1,35.5,17.25
93940,Silver,2017-04-07,2017-04-07,123029531,220200100077,1,99,49.6
1557,Silver,2017-04-08,2017-04-08,123033966,220100900009,2,174.2,34.9
2287,Gold,2017-04-08,2017-04-14,123034554,210201000137,1,28.3,12.65
4299,GOLD,2017-04-08,2017-04-08,123033039,220200200071,1,95.4,41.45
4878,Gold,2017-04-08,2017-04-08,123033057,220100300029,1,189.7,80.9
4878,Silver,2017-04-08,2017-04-08,123033050,220100900010,1,92.1,36.9
5784,Gold,2017-04-08,2017-04-08,123035225,210201000096,1,22.9,10.45
6574,Gold,2017-04-08,2017-04-08,123036391,220100100305,2,114.6,28.75
6882,Silver,2017-04-08,2017-04-08,123036400,220200300009,3,156,23.75
7769,SILVER,2017-04-08,2017-04-08,123035226,210201000028,2,107.4,24.5
9060,Silver,2017-04-08,2017-04-09,123036448,240600100115,1,47.9,20
9381,Silver,2017-04-08,2017-04-08,123034592,210200400005,2,97.8,24.55
10001,SILVER,2017-04-08,2017-04-08,123033993,230100700008,1,494.4,241
10528,Silver,2017-04-08,2017-04-08,123034616,220200200043,1,36.9,18.3
11737,GOLD,2017-04-08,2017-04-08,123035239,230100200044,1,70.1,35.15
14514,Gold,2017-04-08,2017-04-08,123036597,240100200002,1,15.3,6.05
14805,Gold,2017-04-08,2017-04-08,123034011,240600100006,2,17.6,3.55
14862,Silver,2017-04-08,2017-04-08,123033159,240100400112,4,456,54.8
14926,Silver,2017-04-08,2017-04-11,123035600,240200100154,1,26.6,11.95
16600,Gold,2017-04-08,2017-04-08,123034030,220100400022,2,197.8,47.7
17695,SILVER,2017-04-08,2017-04-08,123036693,220200300083,1,53,26.6
18066,GOLD,2017-04-08,2017-04-08,123036729,210200300014,1,13.1,6.6
20504,Silver,2017-04-08,2017-04-08,123036793,210200600075,1,12.4,5.25
23197,Silver,2017-04-08,2017-04-08,123035316,210200500006,2,48,11.95
23250,Silver,2017-04-08,2017-04-08,123034040,240600100115,1,47.9,20
24822,SILVER,2017-04-08,2017-04-08,123035656,230100100018,1,156.1,66.1
25003,Gold,2017-04-08,2017-04-12,123034702,210201000086,1,17.1,7.65
25766,GOLD,2017-04-08,2017-04-08,123034051,220100700003,2,217.4,53
25803,Silver,2017-04-08,2017-04-09,123033305,230100500082,1,126.1,58.6
26910,SILVER,2017-04-08,2017-04-09,123033314,230100200055,1,247.6,116
27815,SILVER,2017-04-08,2017-04-08,123035668,220200200031,1,47.9,23.45
27880,Gold,2017-04-08,2017-04-10,123037001,240800200001,1,169.5,67.8
28113,Gold,2017-04-08,2017-04-08,123037018,240300200050,1,35.1,16
28448,Silver,2017-04-08,2017-04-08,123034064,210200600042,1,34.1,14.6
29809,Silver,2017-04-08,2017-04-09,123034721,210201000198,1,59.6,26.55
29854,GOLD,2017-04-08,2017-04-13,123036092,220200300095,1,117,53.3
29993,Silver,2017-04-08,2017-04-08,123033338,240800100019,1,32.1,18.7
30648,Gold,2017-04-08,2017-04-08,123035383,220200300003,1,33.7,15.45
30775,Gold,2017-04-08,2017-04-18,123037131,220100100420,1,13.1,6.6
31069,Silver,2017-04-08,2017-04-08,123037134,240200100204,1,109.2,55.85
31479,Gold,2017-04-08,2017-04-08,123035389,240700400007,2,36.6,8.1
31796,Silver,2017-04-08,2017-04-08,123037139,220101400130,2,33.8,5.7
31998,SILVER,2017-04-08,2017-04-11,123033365,230100500056,1,8,3.5
32007,GOLD,2017-04-08,2017-04-08,123037167,230100100050,1,51.8,21.95
33641,Gold,2017-04-08,2017-04-08,123035722,220200100153,1,48.2,24.2
33698,SILVER,2017-04-08,2017-04-13,123037223,240100100251,1,203.9,95.1
34256,Silver,2017-04-08,2017-04-13,123035723,220101400101,2,49.2,11.3
34638,SILVER,2017-04-08,2017-04-09,123034075,240600100059,2,6.4,1.2
36764,GOLD,2017-04-08,2017-04-09,123034781,240100100191,1,13.2,5.45
36908,GOLD,2017-04-08,2017-04-08,123033419,240400200088,1,197.4,82.25
37174,Gold,2017-04-08,2017-04-14,123037281,220200100201,1,107.4,53.8
38347,Gold,2017-04-08,2017-04-09,123037296,240700300004,1,17,8.1
38879,GOLD,2017-04-08,2017-04-12,123037309,240500200043,1,46.6,22.2
39219,Gold,2017-04-08,2017-04-11,123035726,220200100057,3,377.4,63
39564,Gold,2017-04-08,2017-04-08,123033898,230100100015,1,106.9,45.5
41782,GOLD,2017-04-08,2017-04-08,123035473,220200300022,1,70.9,31.6
42829,Gold,2017-04-08,2017-04-09,123037422,240700400013,2,136.4,35.55
43291,Gold,2017-04-08,2017-04-08,123035744,220200300115,1,84.9,38.65
44775,GOLD,2017-04-08,2017-04-08,123033501,220100100134,1,45.5,22.85
45603,Gold,2017-04-08,2017-04-08,123037497,220100100553,3,105,17.6
45630,Silver,2017-04-08,2017-04-14,123037500,230100600022,3,252.3,42.15
46542,Silver,2017-04-08,2017-04-08,123037521,240300300057,1,357.6,149.05
47090,Silver,2017-04-08,2017-04-12,123037528,230100100059,1,134.4,57.05
48775,Gold,2017-04-08,2017-04-12,123037597,230100600022,3,252.3,42.15
49679,Gold,2017-04-08,2017-04-08,123037637,240100100550,1,132,56.7
50709,Silver,2017-04-08,2017-04-08,123034149,220100700002,1,169.5,80.85
55143,Gold,2017-04-08,2017-04-08,123033692,230100500081,4,292,30.35
57266,Gold,2017-04-08,2017-04-08,123035543,240200100046,2,36.2,9.15
59577,Platinum,2017-04-08,2017-04-22,123035819,220200100173,1,108.9,54.55
60821,Gold,2017-04-08,2017-04-08,123034832,220100100356,1,35.2,17.7
61396,Silver,2017-04-08,2017-04-14,123033782,220200100230,1,111.7,55.95
61509,Silver,2017-04-08,2017-04-12,123033801,230100700008,1,494.4,241
61742,Silver,2017-04-08,2017-04-08,123037931,220101200010,1,71.6,28.7
61972,Silver,2017-04-08,2017-04-08,123034198,220101100031,1,20.5,9.25
62335,Silver,2017-04-08,2017-04-09,123037951,240400200084,1,68.4,28.55
70346,Gold,2017-04-08,2017-04-08,123034224,220200100046,1,115.8,58
70715,Silver,2017-04-08,2017-04-11,123035851,220200100208,4,375.6,47.05
72372,Gold,2017-04-08,2017-04-08,123035886,230100500081,1,73,30.35
73815,Gold,2017-04-08,2017-04-08,123034297,240100100154,1,39.1,16.7
74284,Silver,2017-04-08,2017-04-12,123035900,220200100224,3,434.7,72.55
75342,GOLD,2017-04-08,2017-04-12,123032431,240100100253,1,104.2,50.9
75393,Silver,2017-04-08,2017-04-08,123034949,240700400013,2,136.4,35.55
78467,Silver,2017-04-08,2017-04-08,123032748,230100600036,1,103.2,50.4
78745,Silver,2017-04-08,2017-04-08,123034343,220101500016,1,208.375,83.35
79482,GOLD,2017-04-08,2017-04-09,123033007,220101000007,1,23.8,10.65
80521,Silver,2017-04-08,2017-04-08,123034360,220200100116,1,180.7,90.45
81245,Silver,2017-04-08,2017-04-08,123034380,210200600084,1,34.8,14.9
81802,Silver,2017-04-08,2017-04-09,123035024,240100100704,2,124.8,27.5
85735,Gold,2017-04-08,2017-04-08,123035102,220100100304,1,61.3,30.75
86303,Gold,2017-04-08,2017-04-08,123032859,240100200005,1,32.4,13.65
86364,SILVER,2017-04-08,2017-04-08,123034438,220100100134,1,45.5,22.85
87729,Gold,2017-04-08,2017-04-13,123036225,220200100090,1,88.6,44.4
88869,Gold,2017-04-08,2017-04-08,123036005,220101400215,3,54.6,8.45
89711,Silver,2017-04-08,2017-04-13,123032925,220101400324,1,24.6,11.25
89954,SILVER,2017-04-08,2017-04-08,123035134,220200100170,1,112.1,56.15
91098,Silver,2017-04-08,2017-04-08,123035148,220100400022,1,98.9,47.7
91401,Gold,2017-04-08,2017-04-11,123036022,220101200027,1,72.8,31.65
92251,GOLD,2017-04-08,2017-04-11,123036034,220100800033,2,77,18.35
93502,Gold,2017-04-08,2017-04-08,123034501,240600100013,1,3.4,1.25
93753,Silver,2017-04-08,2017-04-12,123034503,240200100170,4,56,5.9
596,Gold,2017-04-09,2017-04-09,123040923,210200100001,1,12.8,5.65
868,Silver,2017-04-09,2017-04-09,123038016,230100500082,1,126.1,58.6
1110,GOLD,2017-04-09,2017-04-11,123038616,230100500056,1,8,3.5
2299,Gold,2017-04-09,2017-04-14,123040940,220101100010,1,11.2,4.85
2558,Silver,2017-04-09,2017-04-09,123042219,220101400097,2,110.6,25.25
4018,SILVER,2017-04-09,2017-04-09,123040189,210201000175,1,39.7,18.1
4293,GOLD,2017-04-09,2017-04-09,123042281,210201000028,1,53.7,24.5
4561,GOLD,2017-04-09,2017-04-09,123040962,240100200004,1,35.2,14.8
4575,Silver,2017-04-09,2017-04-09,123038668,240500200082,4,155.6,16.3
5401,Gold,2017-04-09,2017-04-09,123040193,240100100659,1,23.2,9.95
7521,Silver,2017-04-09,2017-04-09,123042393,240500100054,1,70.5,28.25
7556,Gold,2017-04-09,2017-04-09,123041858,210200900044,1,18.8,7.6
7622,Silver,2017-04-09,2017-04-09,123041303,230100600036,1,103.2,50.4
9515,Gold,2017-04-09,2017-04-09,123042428,240800100088,1,191.8,76.8
9850,Silver,2017-04-09,2017-04-09,123042479,220200200014,3,270,40.9
10539,GOLD,2017-04-09,2017-04-12,123042482,220100100106,1,93.1,46.65
10879,Gold,2017-04-09,2017-04-12,123038777,230100200073,1,46.9,20.2
11737,Silver,2017-04-09,2017-04-09,123041002,240100200004,1,35.2,14.8
12364,Gold,2017-04-09,2017-04-09,123038798,220200300070,1,100.2,45.6
12965,Gold,2017-04-09,2017-04-13,123042586,240800100067,1,273.5,116.6
13083,Gold,2017-04-09,2017-04-09,123041338,220200300022,3,212.7,31.6
13257,Silver,2017-04-09,2017-04-13,123040230,210200300092,2,101.4,25.45
18351,Silver,2017-04-09,2017-04-09,123042720,220100700027,1,57.9,29.05
18425,Silver,2017-04-09,2017-04-09,123039660,220200100092,1,83,41.6
21101,Gold,2017-04-09,2017-04-09,123041377,240700400018,3,69,10.2
21147,GOLD,2017-04-09,2017-04-09,123041908,230100400028,1,13.9,5.45
21540,Silver,2017-04-09,2017-04-09,123042788,240400300013,3,149.7,20.8
22571,Gold,2017-04-09,2017-04-09,123038902,220100900027,1,49.9,20
22922,Silver,2017-04-09,2017-04-18,123041057,220100800099,2,85.6,20.4
23216,Silver,2017-04-09,2017-04-12,123042841,230100600031,1,88.5,42.45
23894,Silver,2017-04-09,2017-04-13,123038164,220100100528,1,35,17.6
23972,Gold,2017-04-09,2017-04-09,123038930,240800200018,1,39.4,16.35
24429,GOLD,2017-04-09,2017-04-09,123038963,220100700027,2,115.8,29.05
24580,Silver,2017-04-09,2017-04-10,123038170,220101400278,1,3.6,1.7
24599,Silver,2017-04-09,2017-04-14,123039672,240300100029,1,257.5,161.4
25028,Gold,2017-04-09,2017-04-09,123042866,240400300035,3,57.3,7.7
26332,Gold,2017-04-09,2017-04-14,123038990,240400300019,3,156.3,22.75
27881,Silver,2017-04-09,2017-04-09,123041080,220200300161,1,22.6,9.65
28870,Gold,2017-04-09,2017-04-09,123042988,230100600006,3,42,6.5
31131,Silver,2017-04-09,2017-04-09,123041395,240200100169,1,17.4,8.1
34181,Gold,2017-04-09,2017-04-09,123041400,220100300012,1,11.4,5.6
34801,Gold,2017-04-09,2017-04-09,123039686,240100400089,2,199.6,48.7
35248,Gold,2017-04-09,2017-04-09,123043157,220100700022,1,51.7,21.9
35460,Gold,2017-04-09,2017-04-09,123041953,240500200092,1,32.7,15.7
36183,Silver,2017-04-09,2017-04-09,123039493,230100100005,1,156.9,66.75
36289,Silver,2017-04-09,2017-04-09,123039138,240500200009,3,42.3,5.95
37420,Gold,2017-04-09,2017-04-09,123039155,240400300021,3,216,32.65
37452,SILVER,2017-04-09,2017-04-09,123041956,210200100001,1,12.8,5.65
39194,SILVER,2017-04-09,2017-04-09,123043262,220100100197,1,101.3,50.75
40115,Silver,2017-04-09,2017-04-09,123043304,220100100490,2,107.2,26.9
45358,Gold,2017-04-09,2017-04-09,123043460,220200300002,3,112.5,17.05
45585,Silver,2017-04-09,2017-04-09,123039782,210201000083,1,23,10.55
46284,Gold,2017-04-09,2017-04-14,123043473,240500200148,1,139.1,59.2
47831,Gold,2017-04-09,2017-04-09,123040467,220100400030,1,156.5,78.35
47927,Silver,2017-04-09,2017-04-09,123043519,220100100302,1,59.5,29.85
48186,Silver,2017-04-09,2017-04-09,123039796,220200100197,1,138.5,69.35
48360,Gold,2017-04-09,2017-04-13,123039256,230100100012,1,179.3,82
48559,Gold,2017-04-09,2017-04-09,123043576,210200600116,1,36.3,15.2
49119,SILVER,2017-04-09,2017-04-13,123043608,240700400034,2,26.4,5.95
52832,Silver,2017-04-09,2017-04-09,123039300,220101000002,3,53.1,8
52978,GOLD,2017-04-09,2017-04-09,123039310,220100800036,2,83.6,19.9
53705,Silver,2017-04-09,2017-04-09,123039315,220200100236,1,68.2,34.2
55524,Silver,2017-04-09,2017-04-09,123043825,240700200010,3,77.1,9.85
55979,Silver,2017-04-09,2017-04-09,123041965,220200200045,1,113,51.45
57775,Silver,2017-04-09,2017-04-09,123041487,220200200054,1,195.7,97.95
58074,Gold,2017-04-09,2017-04-09,123039379,240400300035,2,38.2,7.7
58175,GOLD,2017-04-09,2017-04-09,123039385,240100200014,1,55.4,22.8
58211,Gold,2017-04-09,2017-04-09,123043901,240300200024,1,71.1,32.3
58444,Silver,2017-04-09,2017-04-09,123039839,210201000199,2,82.8,18.85
58707,SILVER,2017-04-09,2017-04-09,123039848,210200100012,2,35.6,8.4
62918,Silver,2017-04-09,2017-04-11,123039865,210200900049,1,39.7,17.95
65411,Gold,2017-04-09,2017-04-12,123041985,230100600016,1,77,38.6
70287,SILVER,2017-04-09,2017-04-09,123041531,220100400004,2,201.8,50.55
70779,SILVER,2017-04-09,2017-04-14,123042086,230100600030,3,258.9,41.4
70974,Gold,2017-04-09,2017-04-09,123040553,210200600018,2,77.6,18.05
71605,Silver,2017-04-09,2017-04-09,123039917,220100400006,1,113.9,57.05
71912,Silver,2017-04-09,2017-04-15,123038602,220100300004,2,100.8,20.2
72159,Gold,2017-04-09,2017-04-09,123040601,220101400326,1,31.9,14.6
72592,Gold,2017-04-09,2017-04-13,123040605,240100400079,2,460.6,102.45
73407,Silver,2017-04-09,2017-04-09,123039536,220100700042,3,249.6,35.3
75527,Silver,2017-04-09,2017-04-11,123038377,210200600116,1,36.3,15.2
75906,Silver,2017-04-09,2017-04-12,123039948,240200100021,1,2.7,1.2
76408,Gold,2017-04-09,2017-04-09,123039546,240600100106,1,51.2,21.3
76438,Silver,2017-04-09,2017-04-09,123041640,220100100044,1,102.1,48.65
76875,Silver,2017-04-09,2017-04-09,123039984,240100400048,2,585.4,144.65
77184,Silver,2017-04-09,2017-04-09,123038394,220101400191,1,17.1,7.9
78917,Gold,2017-04-09,2017-04-14,123041645,220200100034,3,168.9,28.25
80148,Gold,2017-04-09,2017-04-09,123041668,240400300010,3,138.6,19.2
80321,Silver,2017-04-09,2017-04-09,123041673,220200100098,3,362.1,66.5
80830,Gold,2017-04-09,2017-04-09,123040733,240200100207,1,102.9,50.85
81851,Silver,2017-04-09,2017-04-09,123040048,240600100117,1,41.9,17.4
81895,Silver,2017-04-09,2017-04-09,123040052,210200700011,1,10.6,4.65
82654,Silver,2017-04-09,2017-04-09,123039550,240800200009,1,85.6,34.3
84294,Gold,2017-04-09,2017-04-09,123040838,220200200022,3,171.9,33.9
85808,Gold,2017-04-09,2017-04-09,123040107,220100700024,3,299.1,47.45
86346,Gold,2017-04-09,2017-04-09,123038497,230100500024,1,22.9,10.85
87457,Silver,2017-04-09,2017-04-09,123041713,220100100557,1,39.6,19.9
87901,Gold,2017-04-09,2017-04-09,123041716,230100500085,3,712.8,97.9
89166,Gold,2017-04-09,2017-04-09,123042063,220101400218,1,98.6,44.9
90739,GOLD,2017-04-09,2017-04-09,123040868,220100100118,1,45.9,23.05
92030,SILVER,2017-04-09,2017-04-09,123040880,240700400008,3,83.7,12.1
92203,Silver,2017-04-09,2017-04-09,123040888,210200800001,1,47.6,23.9
93852,Silver,2017-04-09,2017-04-09,123041804,220100900029,1,30.8,12.35
395,Gold,2017-04-10,2017-04-10,123046942,220200100198,3,304.8,50.9
962,Silver,2017-04-10,2017-04-10,123048349,220100100410,1,11.2,5.7
3247,Gold,2017-04-10,2017-04-14,123044088,240100200005,1,32.4,13.65
3646,Gold,2017-04-10,2017-04-12,123048455,240700400024,3,190.8,33.15
4637,Gold,2017-04-10,2017-04-10,123045608,240600100141,2,78.4,15.75
7089,SILVER,2017-04-10,2017-04-10,123044635,240100300006,2,103,22.8
7145,Silver,2017-04-10,2017-04-10,123046976,210200400091,1,40.7,20.45
7892,Gold,2017-04-10,2017-04-14,123048524,240500200002,1,13.9,6.5
7980,Gold,2017-04-10,2017-04-12,123048329,230100600038,1,112.5,54.95
8384,Gold,2017-04-10,2017-04-10,123048528,240100400062,2,226.4,54
8623,Gold,2017-04-10,2017-04-10,123048530,240500200088,1,39.7,18.9
9542,Silver,2017-04-10,2017-04-10,123048549,240100400151,2,838,209.45
10219,Silver,2017-04-10,2017-04-13,123046996,240200100220,2,170.6,42.75
10543,Gold,2017-04-10,2017-04-10,123048609,240700200010,1,25.7,9.85
10765,Silver,2017-04-10,2017-04-10,123044696,220200200045,1,113,51.45
10935,Silver,2017-04-10,2017-04-10,123044699,220200200009,1,59,26.85
12576,Silver,2017-04-10,2017-04-16,123048629,240100100424,1,26.3,9.1
12797,SILVER,2017-04-10,2017-04-11,123048630,230100300018,1,67.1,27.6
13893,Gold,2017-04-10,2017-04-13,123044748,230100500096,1,35.5,17.25
13953,Silver,2017-04-10,2017-04-10,123045654,220200200066,1,88.2,38.4
14206,Gold,2017-04-10,2017-04-14,123044756,230100600012,1,23.4,11.4
14237,Platinum,2017-04-10,2017-04-11,123048661,240700400003,2,24.8,5.6
15512,Platinum,2017-04-10,2017-04-10,123048704,240100400048,2,585.4,144.65
18674,GOLD,2017-04-10,2017-04-10,123047529,230100500091,1,191,80.45
18856,Silver,2017-04-10,2017-04-13,123048829,240600100080,1,28.3,8.55
19369,GOLD,2017-04-10,2017-04-10,123045704,240100400127,4,734.4,85.8
20185,Gold,2017-04-10,2017-04-10,123044819,230100100015,2,213.8,45.5
20968,SILVER,2017-04-10,2017-04-10,123044221,210200100006,1,11.6,5.15
23096,Gold,2017-04-10,2017-04-13,123044875,230100500092,3,346.8,48.15
24322,Gold,2017-04-10,2017-04-10,123044267,220100100106,1,93.1,46.65
25233,Silver,2017-04-10,2017-04-14,123048950,240100400098,4,1007.2,125.85
25960,Silver,2017-04-10,2017-04-13,123048965,240500100059,1,61,26.55
25975,Silver,2017-04-10,2017-04-10,123044925,240500100064,1,55.7,24.2
27713,Silver,2017-04-10,2017-04-10,123044279,240100100699,1,11.2,4.6
